URL,MainTitle,SectionTitle,Content
https://housing.utdallas.edu/,University Housing - University Housing | The University of Texas at Dallas,University Commons,"University Commons residence halls feature three-bedroom suites, recreation areas, large communal spaces and study lounges. Available to first-year students *."
https://housing.utdallas.edu/,University Housing - University Housing | The University of Texas at Dallas,University Village,University Village apartments offer a variety of floor plans and amenities. Available to non-first year students.
https://housing.utdallas.edu/,University Housing - University Housing | The University of Texas at Dallas,Canyon Creek Heights,"Canyon Creek Heights apartments offer a variety of floor plans and amenities. Available to non-first year students. * First-year students are those who graduate high school in May or June prior to their first semester at UT Dallas. First-year students are students who graduate high school in May or June prior to their first fall semester at UT Dallas. First-year students who choose to live on campus will be assigned to live in University Commons . View the First-Year Housing webpage for more information. Incoming first-year students also have the opportunity to participate in our Living Learning Communities (LLC) . Participation in LLCs is limited, and communities are filled on a first-come, first-served basis. Please inquire with University Housing for available family housing options. There are limited facilities within University Housing that are available for UT Dallas students with spouses and children. These spaces are offered on a first-come, first-served basis. We cannot guarantee family housing options will be available. All persons residing in a family housing unit are required to sign a full apartment housing agreement. Canyon Creek Heights and University Commons are single bedroom housing options for UT Dallas students and are not available as family housing. Residential Camps & Conference Services offers housing to summer camps, conferences, corporate interns, and non-UTD student summer researchers. The Dallas Off-Campus Housing database is provided as a service to The University of Texas at Dallas community and for informational purposes only. By providing this link, UT Dallas does not guarantee the quality, performance, completeness or accuracy of the information provided in the database or by the database's host, Off Campus Partners, LLC. Similarly, UT Dallas does not expressly or implicitly endorse, approve or warrant any of the information in this database or properties whose information is available in this database, or any of the business practices of these properties or Off Campus Partners, LLC. In addition, UT Dallas expressly disclaims any and all responsibility for any claims that may arise with regard to any user's use of this database and any properties, business practices, information or other matters referenced therein. UT Dallas is also not responsible for any disputes arising between or among a user, Off Campus Partners, LLC, and any participating properties as the result of user's use of this database. Users should exercise their own respective good judgment when evaluating the information contained in the database, including any properties listed. Visit the Dallas Off-Campus Housing Service . You will be leaving the UT Dallas website."
https://suaab.utdallas.edu/,Student Union & Activities Advisory Board - Student Union & Activities Advisory Board | The University of Texas at Dallas,2023 SUAAB Promo,
https://suaab.utdallas.edu/,Student Union & Activities Advisory Board - Student Union & Activities Advisory Board | The University of Texas at Dallas,Our History,The Student Union & Activities Advisory Board (SUAAB) was founded in 1979.
https://suaab.utdallas.edu/,Student Union & Activities Advisory Board - Student Union & Activities Advisory Board | The University of Texas at Dallas,Our Mission,"SUAAB is dedicated to providing innovative and traditional, social, and educational programs for the UTD community."
https://suaab.utdallas.edu/,Student Union & Activities Advisory Board - Student Union & Activities Advisory Board | The University of Texas at Dallas,Our Vision,"SUAAB seeks to build student leaders who will develop a programming board that is recognized and respected on campus, in the region, and across the nation."
https://suaab.utdallas.edu/,Student Union & Activities Advisory Board - Student Union & Activities Advisory Board | The University of Texas at Dallas,Our Team,"The SUAAB Executive Board has a team of 2 staff and 10 students who design, coordinate, and execute small and large-scale programs, while learning skills necessary to be efficient and effective leaders."
https://suaab.utdallas.edu/,Student Union & Activities Advisory Board - Student Union & Activities Advisory Board | The University of Texas at Dallas,Our Events,"Speakers, comedians, poetry events and other programs that highlight contemporary voices. Magicians, hypnotists, novelty acts and other unique performers or activities. Programming that reflects the spirit and values of UT Dallas and highlights university-wide events such as Comet-Con. Music experiences such as concerts and dance parties."
https://suaab.utdallas.edu/,Student Union & Activities Advisory Board - Student Union & Activities Advisory Board | The University of Texas at Dallas,OnCampusText,"Text UTDSUAAB to 71444. We will have reminders about all of our events, host fun giveaways, send polls for you to give us feedback, and so much more. Join today!"
https://suaab.utdallas.edu/,Student Union & Activities Advisory Board - Student Union & Activities Advisory Board | The University of Texas at Dallas,Volunteer,We post all volunteer opportunities on our UTD Engage account.
https://suaab.utdallas.edu/,Student Union & Activities Advisory Board - Student Union & Activities Advisory Board | The University of Texas at Dallas,Our Signature Events,"Springapalooza is an annual Spring celebration. Next Springapalooza –             April 23 & 24, 2025! Comet-Con is our a Comic-Con spinoff for UT Dallas students. At this event, we embrace all aspects focused on comic books and related forms of pop culture entertainment, including movies, TV shows, and video games. We have historically held a student artist alley, speakers and voice actors, a cosplay competition, and more! Details can be found on our Comet-Con website recapping our Spring 2024 event. Next Comet-Con – March 27, 2025! Homecoming festival October 19, 2024. Stay tuned for the 2025 date!"
https://library.utdallas.edu/library/services/reserves,Course Reserves - Library | The University of Texas at Dallas,Course Reserves,"Course Reserves are materials faculty have set aside for students to use in their course work. These materials are accessed through the Library. If you are having trouble accessing Course Reserves, or need accommodations due to a disability, contact the Reserves Coordinator. Reserves Coordinator MC 2.526A 972-883-2587 libresv@utdallas.edu The University of Texas System has acquired the Academic Annual Copyright License for copyright compliance management. Please visit the UT System Copyright Clearance Annual License to find out more."
https://library.utdallas.edu/library/utdlynda,LinkedIn Learning at McDermott - Library | The University of Texas at Dallas,LinkedIn Learning at McDermott,"LinkedIn Learning , is now available to all currently enrolled students as well as current UT Dallas faculty and staff. This service is an on-demand learning platform of instructional videos that helps anyone learn business, software, technology, and creative skills to achieve personal and professional goals. With over 13,000 courses and 25 to 30 new courses released each week, there is something for everyone. The content available on LinkedIn Learning is a resource for UT Dallas employees and students. Access to this content is optional and available for those who wish to utilize it. Log in to your LinkedIn Learning account or learn how to access your account with our step by step tutorial. Learn how to search for courses and learning paths in LinkedIn Learning (formally Lynda.com). Get your questions answered or ask a question about accessing your LinkedIn Learning account provided by McDermott Library."
https://library.utdallas.edu/library/services/ill,Interlibrary Loan Services - Library | The University of Texas at Dallas,Interlibrary Loan Services,"Interlibrary Loan (ILL) allows you to request materials the UT Dallas libraries do not have. This free service finds what you need at other libraries, and brings it here for you to borrow. This is only available to UT Dallas faculty, staff, and currently enrolled students. The office is open Monday through Friday, 8:00 AM to 5:00 PM Interlibrary Loan Office – MC 2.532 972-883-2639 ill@utdallas.edu Log in to request, receive, and renew ILL materials. Once you have logged in, your options are on the left side of the screen. For new requests, enter as much information as you can. This allows the library to process your request more quickly. Check your UT Dallas email for a notification when your materials are available. These will arrive at your home library or in your Interlibrary Loan account."
https://library.utdallas.edu/library/how-can-we-help/suggest-a-title,Suggest a Title for Purchase - Library | The University of Texas at Dallas,Suggest a Title for Purchase,"The Library will consider purchasing titles suggested by UT Dallas faculty, students, and staff. You will be notified if the item is purchased. Note: The Library does not purchase required textbooks. Please visit the University Bookstore to find purchasing or leasing options for textbooks. The University of Texas at Dallas (UT Dallas) Privacy Policy"
https://library.utdallas.edu/library/news,Library News - Library | The University of Texas at Dallas,Library News,Check out upcoming events the library has planned over the next few weeks.
https://library.utdallas.edu/library/news,Library News - Library | The University of Texas at Dallas,Featured News,
https://library.utdallas.edu/news/summer-fun-and-learning-with-the-library,Summer Fun and Learning with the Library : Library - The University of Texas at Dallas,Summer Fun and Learning with the Library,"With summer fast approaching, we want to remind you not to forget the library in your daily activities and travels. We have much to offer both for fun-seekers and those wishing to learn a new skill or two beyond the academic. Leisure Reading: Novels, Fiction, and More Print: Besides academic titles, the library carries a substantial collection of fiction and novels. See the Genre Fiction guide for help selecting your next read. Alternatively, we suggest visiting the Services Desk on the library's main floor to browse a notebook guide to print fiction. For fans of comics and manga, we recommend the Graphic Novels, Manga, and Anime guide for help locating and selecting from our extensive collection of graphic novels and manga. Ebooks and Audiobooks: Don't have room take print books with you? The library has you covered! OverDrive (AKA Libby) is the online platform for leisure reading ebooks and audiobooks such as New York Times bestsellers and genre fiction. See this FAQ on installing Libby, the mobile version of OverDrive, on your phone or tablet and enjoy your books on the go. Print: Besides academic titles, the library carries a substantial collection of fiction and novels. See the Genre Fiction guide for help selecting your next read. Alternatively, we suggest visiting the Services Desk on the library's main floor to browse a notebook guide to print fiction. For fans of comics and manga, we recommend the Graphic Novels, Manga, and Anime guide for help locating and selecting from our extensive collection of graphic novels and manga. Ebooks and Audiobooks: Don't have room take print books with you? The library has you covered! OverDrive (AKA Libby) is the online platform for leisure reading ebooks and audiobooks such as New York Times bestsellers and genre fiction. See this FAQ on installing Libby, the mobile version of OverDrive, on your phone or tablet and enjoy your books on the go. New York Times (NYT) and Wall Street Journal (WSJ) – Current UTD students, staff, and faculty have access to NYTimes.com and WSJ.com for current as well as historical news and editorials. To get access, go to the New York Times guide and the Wall Street Journal guide and register for free with your UTDallas email. Once registered, users may access the News, Games, and Recipes sections on NYTimes.com as well as on the mobile app. Registered users for WSJ.com get direct access to the site, including archives, as well as the mobile app. New York Times (NYT) and Wall Street Journal (WSJ) – Current UTD students, staff, and faculty have access to NYTimes.com and WSJ.com for current as well as historical news and editorials. To get access, go to the New York Times guide and the Wall Street Journal guide and register for free with your UTDallas email. Once registered, users may access the News, Games, and Recipes sections on NYTimes.com as well as on the mobile app. Registered users for WSJ.com get direct access to the site, including archives, as well as the mobile app. Looking to learn a new language? The library carries the Pimsleur audiobook series , which covers a variety of spoken languages taught from the basic level to advanced. Users may also search the catalog for the Dummies series books (search Dummies and a language, e.g., ""Chinese for Dummies""), many of them electronic. Looking to learn a new language? The library carries the Pimsleur audiobook series , which covers a variety of spoken languages taught from the basic level to advanced. Users may also search the catalog for the Dummies series books (search Dummies and a language, e.g., ""Chinese for Dummies""), many of them electronic. Streaming Films and Documentaries – The library subscribes to multiple streaming video resources both for entertainment and educational purposes. Access Kanopy and the PBS Video Collection for feature films, classic films, dramatic performances, and documentary series. Access Academic Video Online (AVON), Ambrose Video, Film Platform Collection, and Docuseek for even more documentaries, theatrical productions, and BBC content. DVDs and Blu-rays – The library carries thousands of feature films, documentaries, and TV series on DVD and Blu-ray formats. Search the library catalog and filter for Videos under ""Resource Type"" for a listing of videos both in physical and streaming formats. You can also visit the Services Desk in the library to browse our print listings of available DVDs and Blu-rays. on't have a DVD/Blu-ray player? Borrow one from the Services Desk. Streaming Films and Documentaries – The library subscribes to multiple streaming video resources both for entertainment and educational purposes. Access Kanopy and the PBS Video Collection for feature films, classic films, dramatic performances, and documentary series. Access Academic Video Online (AVON), Ambrose Video, Film Platform Collection, and Docuseek for even more documentaries, theatrical productions, and BBC content. DVDs and Blu-rays – The library carries thousands of feature films, documentaries, and TV series on DVD and Blu-ray formats. Search the library catalog and filter for Videos under ""Resource Type"" for a listing of videos both in physical and streaming formats. You can also visit the Services Desk in the library to browse our print listings of available DVDs and Blu-rays. on't have a DVD/Blu-ray player? Borrow one from the Services Desk. LinkedIn Learning – Are you looking to improve your public speaking skills, take better pictures with your phone, learn the basics of drawing, or learn a new piece of Office software? LinkedIn Learning features thousands of interactive video lessons on technology and creative skills with dozens of new courses added weekly. It is available to all current UTD students, staff, and faculty. Check it out today! LinkedIn Learning – Are you looking to improve your public speaking skills, take better pictures with your phone, learn the basics of drawing, or learn a new piece of Office software? LinkedIn Learning features thousands of interactive video lessons on technology and creative skills with dozens of new courses added weekly. It is available to all current UTD students, staff, and faculty. Check it out today! The McDermott Library wishes everyone a safe, fun, and enriching summer!"
https://library.utdallas.edu/news/president-benson-solar-system,Higher Learning-President Benson's Views of the Solar System : Library - The University of Texas at Dallas,Higher Learning-President Benson's Views of the Solar System,"You're invited to explore the cosmos through the eyes of Dr. Richard C. Benson, President Eugene McDermott Distinguished University Chair of Leadership. This planetary photography exhibit showcases his personal collection of solar system imagery captured over years of skywatching, telescope work, and deep fascination with the night sky. From the glowing craters of the Moon to fleeting glimpses of distant planets, each photograph is a moment of quiet discovery—part science, part art, all wonder. Whether you're a fellow space enthusiast or simply curious about what lies above, this exhibit offers a chance to connect with the universe on a personal level. Come explore the cosmos—no telescope required. Image: Pi-Day Eclipse of the Full Worm Moon by Dr. Richard C. Benson Location: Nebula Gallery On Exhibit: April 21st-May 30th Curated by: Dr. Benson, Jennifer Ottinger, and Willow Borer"
https://library.utdallas.edu/news/2025-haiku-contest,2025 Haiku Contest Winner : Library - The University of Texas at Dallas,2025 Haiku Contest Winner,
https://library.utdallas.edu/news/2025-haiku-contest,2025 Haiku Contest Winner : Library - The University of Texas at Dallas,Announcing the Winner of the 2025 Annual Haiku Contestin honor of National Poetry Month,"The Winning Submission by Henry Shaefer, Junior in Physics: '70s daydream Softly lit by construction Shone bright with comets. First line is a subtle reference to the library's origins (opened in 1975). Second line may be read as a nod to the new SU being built next door or to the maintenance continually in progress in the library. The third line encapsulates UTD pride. Thank you to everyone that took the time to write and submit their amazing work. We look forward to seeing what you all come up with next year. Congratulations, Henry! From the Haiku Contest Committee."
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,Comet Calendar,
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,McDermott Library,
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,Details,Katie Robinson Loreen Henry Sarah Murdock Girija Govindaraju Omid Akhavan Xuan Sowell Aditya Khandare Lauren Brown Amith Inturi Sai Priya Reddy Palamari
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,Upcoming Events (4),
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,Preservation Week Open House,Share Preservation Week Open House on Facebook Share Preservation Week Open House on Twitter Share Preservation Week Open House on LinkedIn
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,Good Luck with Finals! at McDermott Library,Share Good Luck with Finals! at McDermott Library on Facebook Share Good Luck with Finals! at McDermott Library on Twitter Share Good Luck with Finals! at McDermott Library on LinkedIn
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,McDermott Library Tour for New International Students,Share McDermott Library Tour for New International Students on Facebook Share McDermott Library Tour for New International Students on Twitter Share McDermott Library Tour for New International Students on LinkedIn
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,McDermott Library Tour for New International Students,Share McDermott Library Tour for New International Students on Facebook Share McDermott Library Tour for New International Students on Twitter Share McDermott Library Tour for New International Students on LinkedIn
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,Recent Events,
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,McDermott Library Survey,Share McDermott Library Survey on Facebook Share McDermott Library Survey on Twitter Share McDermott Library Survey on LinkedIn
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,McDermott Library Survey,Share McDermott Library Survey on Facebook Share McDermott Library Survey on Twitter Share McDermott Library Survey on LinkedIn
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,McDermott Library Survey,Share McDermott Library Survey on Facebook Share McDermott Library Survey on Twitter Share McDermott Library Survey on LinkedIn
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,McDermott Library @ Earth Fair,Share McDermott Library @ Earth Fair on Facebook Share McDermott Library @ Earth Fair on Twitter Share McDermott Library @ Earth Fair on LinkedIn
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,McDermott Library Survey,Share McDermott Library Survey on Facebook Share McDermott Library Survey on Twitter Share McDermott Library Survey on LinkedIn
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,Library Workshop: Citing Sources (Hybrid),Share Library Workshop: Citing Sources (Hybrid) on Facebook Share Library Workshop: Citing Sources (Hybrid) on Twitter Share Library Workshop: Citing Sources (Hybrid) on LinkedIn
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,Recent Activity,
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,Event Publishing,
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,Add an Event,Submit your own event using our simple event submission form . It only takes a minute!
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,Event Publisher Training,Learn best practices to maximize the calendar's latest features.
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,Make a Calendar Feed,Embed events anywhere on the web with our widget builder .
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,Explore Comet Calendar,All Events Places to Go Departments Groups
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,Events by Email,Get a personalized list of events in your inbox with our digest emailer .
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,30-second Survey,Share your feedback and suggestions on how we can improve the Comet Calendar.
https://library.utdallas.edu/library/about/events,McDermott Library - Comet Calendar,Log in,
https://studenthealthcenter.utdallas.edu/forms,Forms | Student Health Center | UT Dallas,Forms,"Commonly used forms in the Student Health Center. Minor Consent to Participate in Telemedicine Consultation/Treatment (pdf) Consent For Treatment Of A Minor Who Does Not Have Legal Power To Consent (pdf) Students under the age of 18 must have a Consent for Treatment Form signed by parent or legal guardian. All forms must be notarized and mailed to the Student Health Center .  The mailing address for the SHC can be found on the homepage. Students over the age of 18 can consent to own medical treatment You must be living apart from your parents or guardian and be managing your own finances Authorization to Release Medical Records from UT Dallas (pdf) The Student Health Center maintains a patient's medical records for 10 years from the date of last visit. Medical records are destroyed after 10 years. Authorization to Release Medical Records to UT Dallas (pdf) The Student Health Center maintains a patient's medical records for 10 years from the date of last visit. Medical records are destroyed after 10 years. Bacterial Meningitis Vaccine Requirement Form (pdf) To learn more, visit the Registrar's Vaccination Requirement page. Patient Rights and Responsibilities (pdf) Student Health Center Patient Rights Patients Conduct and Responsibilities Completion of this form will help your health care provider get an accurate history of your medical concerns and conditions. Tuberculosis (TB) screening is required for all persons born outside the United States, regardless of the status of their application. The University of Texas at Dallas Student Health Center (UTD SHC) is pleased to administer allergy injections to our students who are under an immunotherapy regimen prescribed by their physicians."
https://studenthealthcenter.utdallas.edu/resources/tuberculosis-immunization,Tuberculosis Screening - Student Health Center | The University of Texas at Dallas,Tuberculosis Screening,
https://studenthealthcenter.utdallas.edu/resources/tuberculosis-immunization,Tuberculosis Screening - Student Health Center | The University of Texas at Dallas,Mandatory Tuberculosis Screening,"Tuberculosis (TB) screening is required for all persons born outside the United States, regardless of the status of their application. Screening for TB must be administered, regardless of prior BCG vaccination, no more than six months prior to the first day of class. The only acceptable TB screening option for international students registering for classes is the Interferon Gamma Release Assay (IGRA) blood test (T-Spot). The T-Spot test must be administered and interpreted in the United States by a licensed medical provider. International students who do not complete a TB screening or who do not submit the appropriate documentation will not be allowed to register for classes. Please bring a picture ID: passport, driver's license or state ID. Being granted the resident tuition rate does not exempt an international student from this requirement."
https://studenthealthcenter.utdallas.edu/resources/tuberculosis-immunization,Tuberculosis Screening - Student Health Center | The University of Texas at Dallas,T-Spot Test from the Student Health Center,"The T-Spot test is available on-campus through the Student Health Center for $150. This fee will be applied to your student account. You will pay the fee when you pay other charges you may owe the University after you register for classes. If you receive the T-Spot test prior to the semester for which you will be attending UT Dallas, you will be responsible for the charges the same day you receive your test. If you have questions, please call the Student Health Center at 972-883-2747 . If you are a new international student, please contact the Student Health Center to make an appointment for the T-spot test. Be sure you eat before you are tested. Make sure you are hydrated; drink lots of water on the day of your test. Let the medical provider know if you are allergic to latex. Your TB hold will be released by 8:00 a.m. the following day after the T-Spot (TB screening) test has been administered. At this time you will be able to register for classes. Results of the T-Spot test will be available 4 business days after the test is administered. If  your T-Spot result is positive, you will be contacted by the Student Health Center. A hold will be placed on your student account until you follow up with the Student Health Center and have received the additional required testing/screenings. During this time, you will not be allowed to continue attending your classes. Failure to comply may result in disciplinary action. The hold may prevent you from registering for future classes, receiving your grades, and possibly receiving your degree."
https://studenthealthcenter.utdallas.edu/resources/tuberculosis-immunization,Tuberculosis Screening - Student Health Center | The University of Texas at Dallas,T-Spot Test from an Off-Campus Provider,"You may also choose to have your T-Spot test administered by an off-campus licensed medical provider and submit the appropriate documentation to the Student Health Center. Call ahead to be sure the clinic offers the required T-Spot test. Costs may vary by provider. See Off-Campus Testing Locations . The Student Health Center accepts paper copies, faxes, scanned or emailed TB screening results. Have your physician complete the Off-campus TB Screening Form and do not alter or change the form in any way. Students who submit false or fraudulent information will be subject to disciplinary action. If the T-Spot test is administered and interpreted by an off-campus medical provider, documentation must be submitted to the Student Health Center before you will be allowed to register for classes. All documentation must be submitted in English and signed by a licensed medical provider."
https://studenthealthcenter.utdallas.edu/resources/tuberculosis-immunization,Tuberculosis Screening - Student Health Center | The University of Texas at Dallas,In This Section,
