URL,MainTitle,SectionTitle,Content
https://registrar.utdallas.edu/graduation/diploma,Diplomas - UTD Registrar,Name Reflected on Your Diploma,"All diplomas that are ordered for graduating students and any Commencement publications will be printed your primary name in Orion. If you would like to use the preferred name we have on record, email graduation@utdallas.edu by the deadline under Graduation/Commencement in the Academic Calendar. If you need a special character added to your name please email graduation@utdallas.edu for assistance by the name change deadline. Diploma re-orders for alumni will be ordered with the full primary name in Orion. If you would like to use the preferred name we have on record, email graduation@utdallas.edu before placing your diploma re-order. Alumni that need to update their primary name will need to update their primary name (pdf) before placing a diploma re-order through the Online Diploma Service . Students wishing to change their name with the university must follow the standard name change procedures. This applies to all name changes including those resulting from marriage, divorce, or the correction of incorrect name submissions at the time of admission. This also includes capitalization and punctuation issues. Names changed after the diploma order has been placed will not be reflected on the diplomas that were ordered. Graduating students should submit changes by the published deadline in the semester that they are graduating. Students who miss this deadline will be required to place a diploma re-order and pay the associated fee to have a new copy of their diploma mailed. Students wishing to change their name with the university must follow the standard name change procedures. This applies to all name changes including those resulting from marriage, divorce, or the correction of incorrect name submissions at the time of admission. This also includes capitalization and punctuation issues. Names changed after the diploma order has been placed will not be reflected on the diplomas that were ordered."
https://registrar.utdallas.edu/graduation/diploma,Diplomas - UTD Registrar,Address Changes,"Starting Fall 2021, all diplomas will be mailed to the “Diploma” address on file. If no diploma address exists, diplomas will be mailed to the “Home” address on file at the time of the diploma order. If you need to change your “Diploma” address, please update it in the Orion Student Services Center by the deadline listed on the Graduating Students webpage. Addresses changed after the diploma order has been placed may be returned, but there is no guarantee."
https://registrar.utdallas.edu/graduation/diploma,Diplomas - UTD Registrar,Diploma Replacement/Re-order,"If you would like to order an additional diploma or your diploma is damaged or lost, you can pay the appropriate fees and re-order your diploma in the Online Diploma Service. Please note: Diploma mailers are larger than the average size mailbox which could cause the mailer to be held at your local post office or apartment leasing office, if applicable. If you need a certified electronic copy of your diploma (eDiploma) please email graduation@utdallas.edu . E-Diplomas will be available upon request after diplomas have been ordered for the semester you are graduating in. For more information on what is listed on our diplomas, please visit the catalog ."
https://registrar.utdallas.edu/graduation/diploma,Diplomas - UTD Registrar,Related Pages,
https://registrar.utdallas.edu/graduation/diploma,Diplomas - UTD Registrar,Important Deadlines,"January 29, 2025 Priority Graduation Application Deadline February 24, 2025 Deadline to Update Primary Name or request Preferred Name March 1, 2025 Final Graduation Application Deadline March 1, 2025 Commencement RSVP Update Deadline April 1, 2025 Commencement Guest Tickets and GradPass Available Online"
https://registrar.utdallas.edu/residency,Residency Documentation - Office of the Registrar | The University of Texas at Dallas,Residency Documentation,"The following documentation may be requested by the institution regarding a person’s responses to the Core Residency Questions. Documents that may be used as proof that: The person or the dependent’s parent established domicile in Texas, and The person or the dependent’s parent has maintained domicile in Texas continuously for at least 12 consecutive months immediately preceding the census date of the term in which the person enrolls."
https://registrar.utdallas.edu/residency,Residency Documentation - Office of the Registrar | The University of Texas at Dallas,Documents that may Support the Establishment of a Domicile in Texas and Maintenance of Domicile in Texas,"Significant Gainful Employment An employer’s statement of dates of employment in Texas (beginning and current or ending dates) that encompass at least 12 consecutive months prior to the census date, reflecting significant gainful employment in Texas, or proof of other earned income such as pensions, veterans benefits, social security, savings from previous earning for 12 consecutive months prior to the census date. However, employment conditioned on student status, such as work study, the receipt of stipends, fellowships, or research of teaching assistantships does not constitute gainful employment for these purposes. For a person who is unemployed and living on public assistance, written statements from the office of one or more social service agencies located in Texas that attest to the provision of services to the person for the 12 consecutive months prior to the census date of the term in which the person enrolls. Sole or Joint Marital Ownership of Residential Real Property . Documentation required to verify 12 consecutive months of ownership prior to the census date of the term in which the person enrolls, such as a Warranty Deed, with the person or the dependent’s parent having established and maintained domicile at that residence Marriage to a Person who has Established and Maintained Domicile in Texas . Marriage Certificate or Declaration of Registration of Informal Marriage with documentation to support that spouse has established and maintained domicile in Texas for the 12 consecutive months prior to the census date of the term in which the person enrolls. Ownership of a Business Entity . Documents that evidence the organization of the business in Texas that reflect the ownership interest of the person or dependent’s parent, and the customary management of the business by the person or dependent’s parent without the intention of liquidation for the foreseeable future. An employer’s statement of dates of employment in Texas (beginning and current or ending dates) that encompass at least 12 consecutive months prior to the census date, reflecting significant gainful employment in Texas, or proof of other earned income such as pensions, veterans benefits, social security, savings from previous earning for 12 consecutive months prior to the census date. However, employment conditioned on student status, such as work study, the receipt of stipends, fellowships, or research of teaching assistantships does not constitute gainful employment for these purposes. For a person who is unemployed and living on public assistance, written statements from the office of one or more social service agencies located in Texas that attest to the provision of services to the person for the 12 consecutive months prior to the census date of the term in which the person enrolls."
https://registrar.utdallas.edu/residency,Residency Documentation - Office of the Registrar | The University of Texas at Dallas,Documents that May Provide Support to a Claim of Physical Residence in Texas,Utility bills for the 12 consecutive months preceding the census date; A Texas high school transcript for full senior year immediately preceding the census date; A transcript from a Texas institution showing presence in the state for the 12 consecutive months preceding the census date; Cancelled checks that reflect a Texas residence for the 12 consecutive months preceding the census date; A current credit report that documents the length and place of residence of the person or the dependent’s parent to be in Texas and the length of residence to be at least 12 consecutive months preceding the census date. Texas voter registration card that was issued at least 12 months prior to the census date. Lease or rental of residential real property in the name of the person or the dependent’s parent for the 12 consecutive months immediately preceding the census date.
https://registrar.utdallas.edu/residency,Residency Documentation - Office of the Registrar | The University of Texas at Dallas,Supporting Documents for Texas Domicile or Residence Claims,"Among other documents that may be used to lend support to or clarify an individual’s claim of having established and maintained domicile or residence, as appropriate, in Texas are the following: Tax return of the student or parent(s). Visa, passport or other pertinent immigration documents. Leave and Earnings Statements (LES). Documents or statements to clarify answers to Core Residency Questions. A Texas high school transcript to verify thirty-six months’ presence in the state and graduation from a Texas high school. State or local licenses to conduct a business or practice a profession in this state. The student has the burden of proof to show by clear and convincing evidence that domicile has been established and maintained as required."
https://registrar.utdallas.edu/residency,Residency Documentation - Office of the Registrar | The University of Texas at Dallas,Residency,
https://registrar.utdallas.edu/final-exam-assignments,Final Exam Assignments - Office of the Registrar | The University of Texas at Dallas,Final Exam Assignments,
https://registrar.utdallas.edu/final-exam-assignments,Final Exam Assignments - Office of the Registrar | The University of Texas at Dallas,Spring 2025 Exam Dates:,"Full term and second 8-week classes: May 12-16 First 8-week classes: March 11-15 Final Grades Due Wednesday, May 21"
https://registrar.utdallas.edu/final-exam-assignments,Final Exam Assignments - Office of the Registrar | The University of Texas at Dallas,Final Exam Assignments,"Final exams are integral components of the curriculum for all courses and must be given at the places and times for such exams published by the Office of the Registrar in each semester’s official listing of class schedules. When a final exam is given in a course, it must be given at the time scheduled by the Office of the Registrar during the final examination period listed on the Academic Calendar . Final exams will not be scheduled on Reading Day. A final exam must not last more than 2 hours and 45 minutes. Students with more than three final exams scheduled in one day may petition to take the additional final exams on different days. Final exams are typically generated during the second week of classes. Once generated, it can be viewed by students in Student Center, faculty in Faculty Center, and all others in Class Search. The final exam room assignment may not be the same as the regular classroom assignment and are subject to change. Please check Orion the week before finals to verify final exam time and room assignment."
https://registrar.utdallas.edu/final-exam-assignments,Final Exam Assignments - Office of the Registrar | The University of Texas at Dallas,How To Find Your Final Exam Assignment,
https://registrar.utdallas.edu/final-exam-assignments,Final Exam Assignments - Office of the Registrar | The University of Texas at Dallas,Students,"Log in to Orion . In your “UTD Student Center,” click on the “Manage My Classes” tile. In the “View My Classes” for the term, select “Exam Schedule” under your class listings. View your final exam assignments."
https://registrar.utdallas.edu/final-exam-assignments,Final Exam Assignments - Office of the Registrar | The University of Texas at Dallas,Faculty,"Log in to Orion . From your Faculty Homepage, click on the “Faculty Center” tile. In the Faculty Center, there will be a link to “My Exam Schedule.” You may need to make sure you have selected the correct term. The “My Exam Schedule” will be found at the bottom of the page after “My Teaching Schedule.”"
https://registrar.utdallas.edu/final-exam-assignments,Final Exam Assignments - Office of the Registrar | The University of Texas at Dallas,Conflicts,"Although the schedule is almost free of conflicts, instructors must be prepared to allow alternate examination times when the student is required to take more than one exam at the same time, or where the student is scheduled for more than three (3) examinations in the same day, or there is a conflict with a Religious Holy Day . Faculty: Additional Final Exam information for Faculty."
https://registrar.utdallas.edu/forms,Electronic Forms and Other Resources - Office of the Registrar | The University of Texas at Dallas,Electronic Forms and Other Resources,
https://registrar.utdallas.edu/registration/schedule-planner,Schedule Planner - UTD Registrar,Schedule Planner,Schedule Planner Guide – To learn more about how to navigate the Schedule Planner Schedule Planner Special Class Selection Guide – To learn how to use Schedule Planner to select matching sections of corequisite courses. Mobile Registration Guide – To learn more about how to use Schedule Planner for mobile registration. Validation Guide – Validating your schedule in Schedule Planner will assist with identifying registration blockers that may require you to contact your advisor. Dropping Classes – To learn more about how to drop classes using Schedule Planner. Waitlisting – To learn how to waitlist for classes using Schedule Planner. Also see the Wait Listing and Swapping Classes page.
https://registrar.utdallas.edu/registration/schedule-planner,Schedule Planner - UTD Registrar,Related Pages,
https://registrar.utdallas.edu/faq,Frequently Asked Questions - Office of the Registrar | The University of Texas at Dallas,Frequently Asked Questions,"This section covers the frequently asked questions regarding UT Dallas classes, change of major, graduation, etc. If you have any specific question that is not covered on this page, email the Office of the Registrar . If you have a question related to tuition and fees, email the Bursar’s Office . For more information on how to audit a course, please go to audit registration . In accordance with guidance from the Federal government, UTD does not withhold official transcripts. UTD departments must have the ability to communicate to prior or current students; our transcript “holds” represent an indication for communication. After communication with the appropriate office that is requesting, an official transcript will be released as appropriate. A hold is a service indicator that can prevent a student from completing certain transactions, like registration, viewing grades, or ordering an official transcript. Registration holds can be placed for certain academic progress, or departmental needs. Your holds will be listed with the department that can release the hold. Log in to Orion. Choose the UTD Student Center. Choose the Tasks tile. Your holds will be listed with the department that can release the hold. There are two kinds of holds that can prevent the ordering of official transcripts: financial holds and non-financial holds. Financial holds can only be released by the Bursars Office. The Office of the Registrar does not place holds that affect transcript production. Non-financial holds are released by the placing department. Log in to Orion. Choose the UTD Student Center. Choose the Tasks tile. Your holds will be listed with the department that can release the hold. Financial holds – are holds placed by the Bursars Office if monies are owed to UT Dallas, please find additional information on the Bursar’s Student Account Holds page. Non-financial holds – may be placed by the Dean of Students, or Academic Department. Contact the department indicated on the hold, which is listed in your Orion UTD Student Center, in the Tasks tile. When you follow the instructions to place an order for an official transcript in Parchment you will be notified of a hold preventing transcript ordering. Holds are also viewable in Orion: Log in to Orion. Choose the UTD Student Center. Choose the Tasks tile. Your holds will be listed with the department that can release the hold. During registration periods, the enrollment appointment is your date and time slot you are able to registration for the term. To locate your enrollment appointment, go to your UTD Student Center, Manage My Class tile, Enrollment Appointments page and select the appropriate term. Register for classes after your enrollment appointment begins for the term. Online registration is available until the published last day of late registration. If you completely withdrew from the previous semester before the 20th class day, the Office of the Registrar strongly recommends that you review your academic record in Galaxy , ie, update address, transfer credit from another institution. For undergraduate and graduate programs, those who were previously enrolled at UT Dallas, may return to the University by re-applying through Apply Texas. You need to elect to defer your admission. To defer your admission, please complete and submit the deferment form located in Galaxy under Orion Self-Service, then, Admissions Forms Folder. You must be formally readmitted if you have not taken any classes for three long semesters (fall and spring). Domestic and International students must complete a new application for admission no later than the published deadline and pay an application fee. Incomplete applications or late applications will be required to register late and pay a late registration fee. Eligible students wishing to change their major/plan/program should review the policy listed in the Academic Catalog. For undergraduate students: catalog.utdallas.edu/current/undergraduate/policies/degree-plans . For graduate students: catalog.utdallas.edu/current/graduate/policies/policy#change-of-program . If you are completing work for a previous semester in which a grade of incomplete (I) was received (except thesis and dissertation courses), do not officially register for the course again . An incomplete course grade (grade of I) must be completed within the time period specified by the instructor, not to exceed eight weeks from the first day of the subsequent long semester. If the work is not completed within the limit, the grade will be changed to “F” . Once you have completed and submitted any outstanding work to the instructor, your grade will be submitted to the Office of the Registrar by your instructor for processing. For more information see the appropriate catalog . No more than fifteen hours of applicable non-degree credit may be transferred to a degree program at the University. However, acceptance of credit is at the discretion of the Associate Dean or program head and the University Registrar. Students who have access to Galaxy may print end-of-semester grades from their Orion > Self Service > Student Center. To see if grades have been posted to the academic record: Go to Galaxy Log in to Orion with your NetID and password On your UTD Student Center Homepage, Click the “My Academics” tile Select “View My Grades” from the menu Choose the term No, semester and midterm grades can be viewed in your UTD Student Center ( Galaxy ). For information on changing names and addresses, please see the catalog . The University recognizes that many community members use names other than their primary/legal names to identify themselves. As long as the use of this different name is not for the purpose of misrepresentation, the University acknowledges that a preferred name may be used whenever possible in the course of university business and education. The student is free to determine the preferred name they wish to be known by in the Orion student information system; however, inappropriate use of the preferred name policy may be cause for denying the request. The student should send email from their UT Dallas email account to records@utdallas.edu to edit the preferred name. Q: What is a preferred name? A: Preferred name is a first and or middle name that does not match your Primary/Legal name in the Orion student information system. Currently Preferred Name is defaulted to match the Primary/Legal Name in the Orion student information system. Q: Where is preferred name displayed? A: In Orion, student preferred name is displayed in your Student Self-Service screen, and on Grade Rosters. The preferred name is also displayed on eLearning grade rosters and Comet Cards. Q: Can I get a Comet Card issued with my preferred name? A: Yes, Comet Cards can be updated to have preferred name on front and legal name on the back. Q: Can I get an official transcript, the commencement program, or my diploma issued with my preferred name? A: No, the official transcript, the commencement program, and diploma are issued only with the primary/legal name. Q: I have more questions regarding preferred name, who can I contact? A: Please email your questions to records@utdallas.edu . A member of the Registrar’s Office staff will respond. For information on reserving classroom space on campus, please see Special Event Room Reservations . The “Campus Sex Crimes Prevention Act” (also known as the Wetterling Act) is a federal law enacted on October 28, 2000 that provides for the tracking of convicted, registered sex offenders enrolled as students at institutions of higher education, or working or volunteering on campus. This act amends the Family Educational Rights and Privacy Act of 1974 to clarify that nothing in that Act may be construed to prohibit an educational institution from disclosing information provided to the institution concerning registered sex offenders and requires the Secretary of Education to take appropriate steps to notify educational institutions that disclosure of this information is permitted. Information about registered sex offenders may be found on: The web page for The University of Texas at Dallas The web page for the City of Richardson The web page for the Texas Department of Public Safety Refer to the Office of Information Technology’s Knowledge Base article on the topic of Gender Identity and Personal Pronouns ."
https://registrar.utdallas.edu/registration/wait-listing-and-swapping-classes,Waitlisting and Swapping Classes - UTD Registrar,Waitlisting and Swapping Classes,
https://registrar.utdallas.edu/registration/wait-listing-and-swapping-classes,Waitlisting and Swapping Classes - UTD Registrar,Waitlisting,"When a course reaches its enrollment capacity and the course is set up to allow waitlisting, the status for the course in Orion will change to wait list. If the course has reached its enrollment capacity and the status of the course in Orion is closed. Then the class does not allow for waitlisting. Placing yourself on the waitlist for a course does not guarantee registration in the course. If an opening in the course becomes available: As long as there are students on the waitlist, the course will remain closed and all enrollment in the course will come from the waitlist. Orion will automatically register the student at the top of the waitlist as long as there are no holds or registration blocks. Students already registered in another section of the same course will not move from the waitlist to registered, unless utilizing the swap feature. If the registration will cause the student to exceed their maximum hours for the term, that student will not be moved from the waitlist to registered in the waitlisted course. If the registration will cause a time conflict with other courses already enrolled by the student, that student will not be moved from the waitlist to registered into the waitlisted course. An email will be sent out to the student if registration was successful. An email will be sent out to the student if the waitlist process attempted to register the student, but encountered an error. Students may receive emails letting them know if a time conflict, max unit hours, etc. will prevent registration in a waitlisted course. About a week before the end of waitlisting, an email will be sent out to students letting them know when the waitlist will be closing. If a student is on the waitlist for one section of a class and then successfully registers into another section of that class, they are automatically removed from the waitlist for the previous section. Each academic unit may set their own limits on the number of hours that can be enrolled and waitlisted. Please contact your advisor if you have questions regarding your limits. As long as there are students on the waitlist, the course will remain closed and all enrollment in the course will come from the waitlist. Orion will automatically register the student at the top of the waitlist as long as there are no holds or registration blocks. Students already registered in another section of the same course will not move from the waitlist to registered, unless utilizing the swap feature. If the registration will cause the student to exceed their maximum hours for the term, that student will not be moved from the waitlist to registered in the waitlisted course. If the registration will cause a time conflict with other courses already enrolled by the student, that student will not be moved from the waitlist to registered into the waitlisted course. An email will be sent out to the student if registration was successful. An email will be sent out to the student if the waitlist process attempted to register the student, but encountered an error. Students may receive emails letting them know if a time conflict, max unit hours, etc. will prevent registration in a waitlisted course. About a week before the end of waitlisting, an email will be sent out to students letting them know when the waitlist will be closing. Students already registered in another section of the same course will not move from the waitlist to registered, unless utilizing the swap feature. If the registration will cause the student to exceed their maximum hours for the term, that student will not be moved from the waitlist to registered in the waitlisted course. If the registration will cause a time conflict with other courses already enrolled by the student, that student will not be moved from the waitlist to registered into the waitlisted course. How to waitlist for a course (pdf) How to remove yourself from a waitlist (pdf) How to find your position on a waitlist (pdf)"
https://registrar.utdallas.edu/registration/wait-listing-and-swapping-classes,Waitlisting and Swapping Classes - UTD Registrar,Swapping,"The swap function can be used if a student wants to swap out an enrolled course for a more desirable course if/when a seat becomes available. When waitlisting for a course, a student can designate which enrolled course to swap with if/when a student is enrolled from the waitlist. How to swap an enrolled class with a waitlist class (pdf) Instruction: Swap a Class in Orion (pdf)"
https://registrar.utdallas.edu/registration/wait-listing-and-swapping-classes,Waitlisting and Swapping Classes - UTD Registrar,Swapping the related section only on a multiple component course,The edit function can be used if a student wants to remain enrolled in the enrolled section of a class (such as the lecture) and change the related section (such as the lab or problem section). Instructions are in the video below.
https://registrar.utdallas.edu/registration/wait-listing-and-swapping-classes,Waitlisting and Swapping Classes - UTD Registrar,Related Pages,
https://registrar.utdallas.edu/graduation/commencement-schedule,Commencement Schedule - UTD Registrar,Commencement Schedule,
https://registrar.utdallas.edu/graduation/commencement-schedule,Commencement Schedule - UTD Registrar,Spring 2025 Commencement Ceremony Schedule,
https://registrar.utdallas.edu/graduation/commencement-schedule,Commencement Schedule - UTD Registrar,Related Pages,
https://registrar.utdallas.edu/graduation/commencement-schedule,Commencement Schedule - UTD Registrar,Important Deadlines,"January 29, 2025 Priority Graduation Application Deadline February 24, 2025 Deadline to Update Primary Name or request Preferred Name March 1, 2025 Final Graduation Application Deadline March 1, 2025 Commencement RSVP Update Deadline April 1, 2025 Commencement Guest Tickets and GradPass Available Online"
https://graduation.utdallas.edu/university-commencement,University Commencement,2025 University Commencement,"Each spring, UT Dallas hosts University Commencement. The campus-wide celebration also kicks off a week of School Graduation Ceremonies. The annual event includes a grand procession, commencement address, presentation of graduates by the deans, ceremonial conferring of degrees by the president, entertainment, cosmic light show and an after-party."
https://graduation.utdallas.edu/university-commencement,University Commencement,Instructions for Graduates,Graduates participating in the grand procession should arrive wearing regalia and gather for lineup on Chess Plaza at 6:45 p.m. See the event map (pdf) . Storage is not provided; please limit personal items to necessities only. Read the 2025 ceremony instructions .
